id,type,latitude,longitude,shop_type,name,address,street,city,postcode
2994364216,node,53.3323898,-6.2643177,vacant,Unknown,Richmond Street South,Richmond Street South,,
2994611201,node,54.0049512,-6.4036496,clothes,Juniors,,,,
2994611202,node,54.0050347,-6.4036523,video,Xtra-Vision,,,,
2994613037,node,54.0048408,-6.4036148,outdoor,Outdoor Exchange,"3, The Long Walk",The Long Walk,,
2994960412,node,53.3323997,-6.2646438,beauty,Mint Nails & Spa,Richmond Street South,Richmond Street South,,
2994960418,node,53.3328244,-6.2650711,optician,Gerard Brady,Camden Street Upper,Camden Street Upper,,
2994960422,node,53.3331143,-6.2651028,stationery,Allied Business Supplies,"Camden Street Upper, Dublin",Camden Street Upper,Dublin,
2994960423,node,53.3334667,-6.2648616,hairdresser,Bowlers Barber shop,"Camden Street Upper, Dublin",Camden Street Upper,Dublin,
2995007506,node,53.3343398,-6.2650454,convenience,Centra,"Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995007513,node,53.3347637,-6.2649703,clothes,Camden Clothing,"29, Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995007514,node,53.3348239,-6.2649885,charity,Liberties Recycling,"28, Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995007515,node,53.3348652,-6.2649841,variety_store,Camden Casket,"27, Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995032147,node,53.3347952,-6.2654558,health_food,Restore,"67, Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995032148,node,53.3345442,-6.2654759,tailor,B. Lynch & Sons,"62, Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995048239,node,53.3348382,-6.2654524,charity,Enable Ireland,"68, Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995272824,node,53.334925,-6.2654454,second_hand,Irish Cancer Society,"69, Camden Street Lower, Dublin",Camden Street Lower,Dublin,
2995285101,node,53.3196284,-6.3156297,convenience,Brady's,Saint Agnes Road,Saint Agnes Road,,
2995285107,node,53.3198381,-6.3153922,convenience,The A Team,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995285109,node,53.3199041,-6.3154607,laundry,The Village Dry Cleaners,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995285110,node,53.3199516,-6.3154983,hairdresser,Hair & Beauty Worx,Saint Agnes Road,Saint Agnes Road,,
2995285112,node,53.3200875,-6.31558,bookmaker,BoyleSports,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995285119,node,53.3199384,-6.31596,funeral_directors,Crumlin Village Funeral Home,"Saint Agnes Road, D12 EC60",Saint Agnes Road,,D12 EC60
2995287584,node,53.3202921,-6.3163731,bookmaker,Paddy Power,,,,
2995287587,node,53.3204636,-6.3166028,bookmaker,Ladbrokes,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995287588,node,53.3203923,-6.3165144,butcher,Brendan's Of Crumlin,"4, Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995293835,node,53.3207275,-6.3169585,deli,Deli-licious,"3, Lisle Road",Lisle Road,,
2995293838,node,53.3205318,-6.3170225,beauty,Studio Dolls,"6, Lisle Road",Lisle Road,,
2995293839,node,53.3204791,-6.317083,bathroom_furnishing,JW Bathrooms,"7, Lisle Road, Dublin, D12XR80",Lisle Road,Dublin,D12XR80
2995293840,node,53.320647,-6.3170446,beauty,Nails & Beauty by Jen,,,,
2995293841,node,53.3208238,-6.3171131,yes,Unknown,,,,
2995293852,node,53.3211493,-6.3171818,hairdresser,Frank's Barber Shop,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995293853,node,53.3211862,-6.317248,florist,House of Flowers,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995293856,node,53.3208722,-6.3172878,hairdresser,Pamela's,,,,
2995295926,node,53.3210316,-6.3175409,convenience,Spar,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995295927,node,53.3210751,-6.3176558,yes,Upholstery Shop,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995295928,node,53.3211292,-6.3177596,hardware,Expert Hardware Crumlin,"6, Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995295929,node,53.3220674,-6.319275,doors,Doorwise,Saint Agnes Road,Saint Agnes Road,,
2995633045,node,53.3209795,-6.3184815,car_repair,Crumlin Auto's,"Saint Agnes Road, Dublin",Saint Agnes Road,Dublin,
2995633048,node,53.3210709,-6.3186183,car_repair,Barry Ford Motors,Saint Agnes Road (Crumlin Village),Saint Agnes Road (Crumlin Village),,
2995633049,node,53.3210308,-6.3186934,car_repair,Impact Repairs,Saint Agnes Road (Crumlin Village),Saint Agnes Road (Crumlin Village),,
2995633051,node,53.3208914,-6.318849,motorcycle_repair,Crumlin Village Motorcycles,Saint Agnes Road (Crumlin Village),Saint Agnes Road (Crumlin Village),,
2995663330,node,53.3350678,-6.2649771,hairdresser,Barbiere,"23, Camden Street Lower",Camden Street Lower,,
2995767480,node,53.3368488,-6.2656691,beauty,TN Beauty Salon,,,,
2995767481,node,53.3370597,-6.265716,erotic,Good Vibrations,,,,
2995767483,node,53.3371251,-6.2657841,printer_ink,InkPlus,"34a, Wexford Street, Dublin",Wexford Street,Dublin,
2996357731,node,53.3382907,-6.2661786,hairdresser,The Grafton Barber,"Redmonds Hill, Dublin",Redmonds Hill,Dublin,
2996360233,node,53.3385261,-6.265932,hairdresser,Studio M,"42, Aungier Street",Aungier Street,,
2996360234,node,53.3385544,-6.265933,health_food,Vitamin Shop,Aungier Street,Aungier Street,,
2996360238,node,53.338775,-6.2658736,mobile_phone,Mobile Fix,"36, Aungier Street, Dublin",Aungier Street,Dublin,
2996360241,node,53.3390711,-6.2658141,convenience,All Season Grocery,"31, Aungier Street, Dublin",Aungier Street,Dublin,
2996360243,node,53.3389448,-6.2658365,mobile_phone,V-Repair,"33, Aungier Street, Dublin",Aungier Street,Dublin,
2996379103,node,53.3400632,-6.2647855,locksmith,Williams Locksmiths,Bow Lane East,Bow Lane East,,
2996379123,node,53.3391992,-6.2661428,hairdresser,Menspire,Aungier Street,Aungier Street,,
2996393041,node,53.3394336,-6.2657564,laundry,Bright Wash,"Aungier Street, Dublin",Aungier Street,Dublin,
2996413686,node,53.3397262,-6.2657015,vacant,Chinese Herbal Medicine Centre,"24, Aungier Street, Dublin",Aungier Street,Dublin,
2996413688,node,53.3398349,-6.2656811,nutrition_supplements,Fnc Nutrition,"23a, Aungier Street, Dublin",Aungier Street,Dublin,
2996436973,node,53.3401493,-6.2656245,variety_store,Flying Tiger Copenhagen,"19-19a, Aungier Street, Dublin, D02 K527",Aungier Street,Dublin,D02 K527
2996436974,node,53.3400847,-6.2656192,florist,Green Art,"20, Aungier Street, Dublin",Aungier Street,Dublin,
2996436975,node,53.3400352,-6.2655352,hairdresser,Ali's Turkish Barber,"20, Aungier Street, Dublin",Aungier Street,Dublin,
2996803981,node,54.0062387,-6.3771743,furniture,Drumgoole Furniture Centre,,,,
2996988355,node,53.3404061,-6.2658921,beauty,Queen,"66-67, Aungier Street",Aungier Street,,
2996988357,node,53.3408585,-6.2654007,jewelry,Greenes Jewellers,"9, Aungier Street, Dublin",Aungier Street,Dublin,
2996988359,node,53.3409625,-6.2653836,gift,Dervish,"7, Aungier Street, Dublin",Aungier Street,Dublin,
2996988361,node,53.3411393,-6.26534,yes,Unknown,"5, Aungier Street, Dublin",Aungier Street,Dublin,
2997485584,node,53.3977747,-6.2946505,furniture,HLine Kitchens & Bedrooms,"46, Finglas Business Centre, Dublin",Finglas Business Centre,Dublin,
2997499766,node,53.3942199,-6.2951157,convenience,Centra,"Jamestown Road, Dublin",Jamestown Road,Dublin,
2997543387,node,53.3418268,-6.2647615,mobile_phone,FM Mobiles,"40, George's Street Great South, Dublin",George's Street Great South,Dublin,
2997543388,node,53.3418701,-6.2647109,electronics,Electro Repair Centre,"40, George's Street Great South, Dublin",George's Street Great South,Dublin,
2997543390,node,53.3420539,-6.263875,bicycle,Rothar,"16, Fade Street, Dublin",Fade Street,Dublin,
2997543392,node,53.3421632,-6.26441,hairdresser,David Marshall Hair Salon and School of Hairdressing,"12, Fade Street, Dublin",Fade Street,Dublin,
2997549699,node,53.3424244,-6.2643676,electronics,CeX,"23, George's Street Great South, Dublin",George's Street Great South,Dublin,
2997622552,node,53.3429586,-6.2646856,health_food,Down to Earth,"73, George's Street Great South, Dublin",George's Street Great South,Dublin,
2997622557,node,53.3431084,-6.2646824,variety_store,EuroGiant,"George's Street Great South, Dublin",George's Street Great South,Dublin,
2997622558,node,53.3432309,-6.2646797,charity,Enable Ireland,"George's Street Great South, Dublin",George's Street Great South,Dublin,
2997622561,node,53.3434591,-6.2646748,charity,Vincent's,"George's Street Great South, Dublin",George's Street Great South,Dublin,
2998841760,node,53.3898955,-6.2991209,greengrocer,Sutton's Farm Fresh,,,,
2998841761,node,53.3898459,-6.2992898,hardware,Daly's Hardware,,,,
2998843795,node,53.3896843,-6.2997069,florist,Suzie's Florist,,,,
2998843796,node,53.3897595,-6.2995366,photo,Kodak Express,,,,
3000310858,node,54.352805,-6.6404848,convenience,Centra,"College Hill, Armagh",College Hill,Armagh,
3001684445,node,53.388954,-6.2991718,supermarket,Mace,"Main Street, Dublin",Main Street,Dublin,
3001684446,node,53.3890548,-6.2994964,frozen_food,Iceland,Main Street,Main Street,,
3001689509,node,53.3242671,-6.2798176,electrical,Hall Electrical - Hall of Lights,"156, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3001689510,node,53.3238505,-6.2800697,florist,Flynn's Flowers,"162a, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3001696161,node,53.3899143,-6.2978858,alcohol,Molloy's Liquor Store,"Ballygall Road West, Dublin",Ballygall Road West,Dublin,
3001726398,node,53.3224478,-6.2658214,art,The Open Window,"205, Rathmines Road Lower, Dublin",Rathmines Road Lower,Dublin,
3002700769,node,53.3396693,-6.2656225,vacant,Bridal Designs (moved),"25, Aungier Street, Dublin",Aungier Street,Dublin,
3002701513,node,53.9989098,-6.4030696,laundry,De Lux,,,,
3002701514,node,53.9991779,-6.4030079,beauty,Sunflowers Beauty Salon,,,,
3002701523,node,53.9990375,-6.40304,computer,Image,,,,
3002702319,node,53.9988405,-6.4030775,florist,The Flower Studio,,,,
3002702566,node,53.9991149,-6.4030185,car_parts,CAR-L-PARTS,,,,
3002702567,node,53.9985899,-6.4024419,laundry,SMACK,,,,
3002730303,node,53.3561651,-6.273392,electronics,Scan Sounds,"229, Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3002767040,node,53.3595329,-6.2726525,antiques,Fado Antiques,"182, Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3002778081,node,53.3597051,-6.2725448,massage,Sabai Thai Massage,"180, Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3002778087,node,53.3597886,-6.2725585,supermarket,Spice Bazaar,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3002778088,node,53.3598517,-6.2725488,frame,Frame F.X.,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3002811878,node,53.3603153,-6.2725602,yes,Tony Murray Displays,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3002811879,node,53.360393,-6.2724836,seafood,Giles Brothers,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3002889742,node,53.3421276,-6.2448266,furniture,Unknown,,,,
3003215869,node,53.3615687,-6.2724549,variety_store,EuroGiant,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3003215870,node,53.3620113,-6.2725783,hairdresser,EL Barbers,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
3003281799,node,53.3649972,-6.2711394,interior_decoration,Des Kelly Interiors,Lindsay Grove,Lindsay Grove,,
3003281807,node,53.3650279,-6.2715529,laundry,Laundrette,Prospect Road,Prospect Road,,
3003753689,node,53.3830464,-6.2768276,convenience,Centra,"Ballygall Road East, Dublin",Ballygall Road East,Dublin,
3003789964,node,53.3408141,-6.2657977,vacant,Curios,Aungier Street,Aungier Street,,
3003789965,node,53.3411117,-6.2653451,music,Some Neck Guitars,Aungier Street,Aungier Street,,
3003795295,node,53.3339929,-6.265451,paint,Crown Decorating Centre,"Camden Street Upper, Dublin",Camden Street Upper,Dublin,
3003815620,node,53.3441711,-6.2598554,shoes,Dubarry of Ireland,"35, College Green, Dublin",College Green,Dublin,
3004207094,node,53.4865577,-6.1487745,butcher,Donabate Village Butchers,Main Street,Main Street,,
3004207097,node,53.4862239,-6.1490657,hairdresser,Susanne Murray Hair Studio,Donabate,,Donabate,
3004238497,node,53.4866037,-6.148986,hairdresser,Razors Edge Barbers,"Main Street, Donabate",Main Street,Donabate,
3004238498,node,53.4866157,-6.1490758,florist,Forget Me Not Florists,Main Street,Main Street,,
3004851765,node,53.3987597,-6.238821,car_repair,M.A.D. Car Repair,,,,
3005525285,node,53.3461257,-6.257363,books,Books Upstairs,"17-18, D'Olier Street, Dublin",D'Olier Street,Dublin,
3005525286,node,53.3461108,-6.257988,hairdresser,House of Colour,"D'Olier Street, Dublin",D'Olier Street,Dublin,
3005538066,node,53.3504996,-6.2746582,bookmaker,BoyleSports,"Church Street Upper, Dublin",Church Street Upper,Dublin,
3005642890,node,53.3902948,-6.2912646,funeral_directors,Kirwan's Funeral Director,"Ballygall Road West, Dublin",Ballygall Road West,Dublin,
3005745441,node,53.3902031,-6.2866398,car_repair,Advanced Pitstop,"Glasnevin Avenue, Dublin",Glasnevin Avenue,Dublin,
3005745444,node,53.3902458,-6.2862295,printer,Print Ready,"275, Glasnevin Avenue, Dublin, D11 Y18W",Glasnevin Avenue,Dublin,D11 Y18W
3005745446,node,53.3902274,-6.2865568,hairdresser,K2 Hair Salon,"275, Glasnevin Avenue, Dublin",Glasnevin Avenue,Dublin,
3005745447,node,53.3902031,-6.2863923,hairdresser,Catherines Hair Salon,"275, Glasnevin Avenue, Dublin",Glasnevin Avenue,Dublin,
3005745448,node,53.3902419,-6.2864037,hardware,Home-Fix Bathroom Plumbing Services,"275, Glasnevin Avenue, Dublin",Glasnevin Avenue,Dublin,
3005745449,node,53.3902526,-6.2863125,yes,The Cartridge Shop,"275, Glasnevin Avenue, Dublin",Glasnevin Avenue,Dublin,
3005763616,node,53.3931696,-6.2855897,convenience,Happy Apple,"Sycamore Road, Dublin",Sycamore Road,Dublin,
3005763623,node,53.3931897,-6.2858105,florist,Flowers Express,"Sycamore Road, Dublin",Sycamore Road,Dublin,
3005763624,node,53.393289,-6.2861862,tailor,The Alteration Shop,"Sycamore Road, Dublin",Sycamore Road,Dublin,
3005859457,node,53.3194404,-6.2789977,hairdresser,Esmers Hair Studio,"Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3005859458,node,53.3203598,-6.2789829,sports,FightstorePRO Ireland,"276, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3005859472,node,53.320831,-6.2795628,trade,P.L.M. Heating & Plumbing Suppliers Limited,"11a, Tivoli Avenue, Dublin",Tivoli Avenue,Dublin,
3005887713,node,53.3222512,-6.27923,laundry,The Washboard Co. Ltd.,"207, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3005887714,node,53.3223025,-6.2792192,florist,Les Fleurs,"205, Harold's Cross Road",Harold's Cross Road,,
3005899378,node,53.3236828,-6.2785304,alcohol,D Six,"Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3005910324,node,53.3258395,-6.2787234,doityourself,Siopa Linn DIY,"96, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3005930485,node,53.3269799,-6.2774451,beauty,Natural Beauty,"65a, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3005930487,node,53.3269474,-6.2774214,hairdresser,City Look,"65, Harold's Cross Road",Harold's Cross Road,,
3005954531,node,53.3276115,-6.2773553,bicycle,Life in Motion,"44, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3006985142,node,54.272497,-8.46962,computer,MSL Computers,,,,
3007298428,node,54.9264549,-6.9226573,ice_cream,Scoop,,,,
3008615515,node,53.3317232,-6.2748768,hairdresser,Smart Style,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008616856,node,53.3298556,-6.2757365,fuel,Gordon's Fuels,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008616868,node,53.330714,-6.2750592,hairdresser,Plaza Barber,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008616869,node,53.3307552,-6.2750464,clothes,Libaas,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008709106,node,54.6636677,-5.6647164,jewelry,Petit Pearl,"59, High Street, Bangor, BT20 5BE",High Street,Bangor,BT20 5BE
3008717072,node,53.3317745,-6.2749938,convenience,Unknown,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008717073,node,53.3318348,-6.2750029,convenience,Eddie's,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008717074,node,53.3318792,-6.274998,convenience,Flemings,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008717075,node,53.3319494,-6.2749902,clothes,Ammara Boutique,"Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
3008717076,node,53.3319942,-6.2749881,vacant,Unknown,Clanbrassil Street Upper,Clanbrassil Street Upper,,
3008717077,node,53.3323275,-6.274811,laundry,Internet Launderette & Dry Cleaners,"South Circular Road, Dublin",South Circular Road,Dublin,
3008717082,node,53.3326804,-6.2754139,convenience,Halal Food & Grocery,"Clanbrassil Street Lower, Dublin",Clanbrassil Street Lower,Dublin,
3008717084,node,53.3328342,-6.2754275,tailor,S&S - Tailoring Shop,Clanbrassil Street Lower,Clanbrassil Street Lower,,
3008717085,node,53.3330066,-6.2754506,fuel,Fuel Depot,"Clanbrassil Street Lower, Dublin",Clanbrassil Street Lower,Dublin,
3008717116,node,53.3331347,-6.2753978,beauty,New Image Hair & Beauty Salon,"66, Clanbrassil Street Lower, Dublin",Clanbrassil Street Lower,Dublin,
3009965719,node,55.2057683,-7.6367736,convenience,Gala,,,,
3011277607,node,53.4707926,-8.2675262,supermarket,Mureen's Foodstore,"Hawthorn Avenue, Ballyforan",Hawthorn Avenue,Ballyforan,
3011362780,node,53.5795672,-6.1064462,supermarket,Gerrys,,,,
3011394638,node,53.5781615,-6.1063347,books,Unknown,,,,
3011561934,node,53.3224262,-6.2795823,car,Graham Walker Cars,"214-218, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
3011690810,node,54.7070704,-8.7260039,convenience,Byrnes Foodstore,,,,
3012311074,node,53.3169605,-6.3335811,hairdresser,Dermot James,,,,
3012315265,node,53.3168105,-6.3336558,bookmaker,William Hill,,,,
3013087333,node,53.4257855,-6.2404807,newsagent,WHSmith,Corballis Road South,Corballis Road South,,
3016785439,node,53.7648628,-9.8069751,laundry,The Wash Tub,,,,
3018998791,node,53.7642325,-9.807822,hairdresser,Bliss,,,,
3019001406,node,53.763158,-9.8093607,butcher,JP's Butchers,,,,
3019007144,node,53.7632382,-9.808327,alcohol,Bottle-O,,,,
3021419122,node,54.5994963,-5.9294491,music,HMV,"Castle Place, Belfast, BT1 1PT",Castle Place,Belfast,BT1 1PT
3021419643,node,54.6000078,-5.9309087,clothes,H&M,,,,
3021439855,node,54.5990288,-5.9314014,convenience,City Picnic,"5, 16, Castle Street, Belfast, BT1 1HB",Castle Street,Belfast,BT1 1HB
3021439867,node,54.5998857,-5.9277568,pawnbroker,Cash Converters,,,,
3021439868,node,54.5998087,-5.9278083,convenience,Mace,"20, High Street, BT1 2BD",High Street,,BT1 2BD
3021439869,node,54.5996273,-5.9285604,shoes,Office,"High Street, Belfast, BT1",High Street,Belfast,BT1
3021439887,node,54.5996521,-5.9274114,convenience,Mace,"29, High Street, BT1 2AA",High Street,,BT1 2AA
3021453813,node,54.5973732,-5.9317021,confectionery,Hotel Chocolat,"18, Donegall Square North, Belfast, BT1 5GB",Donegall Square North,Belfast,BT1 5GB
3022570054,node,54.3036858,-8.175783,butcher,Unknown,,,,
3023216892,node,54.5731977,-5.9318665,wine,Winemark,"Lockview Road, Belfast",Lockview Road,Belfast,
3023216893,node,54.5732354,-5.9319763,greengrocer,Unknown,,,,
3023216894,node,54.5733131,-5.9322487,newsagent,Unknown,,,,
3023243671,node,54.5921319,-5.8993806,convenience,Mace,,,,
3025076338,node,54.3567003,-7.6367805,supermarket,Eurospar,Cornagrade Road,Cornagrade Road,,
3028081128,node,53.3320771,-6.2753727,mobile_phone,Mr. iPhone,"2, Clanbrassil Street Upper, Dublin",Clanbrassil Street Upper,Dublin,
